Gene,Systematic name,logFC,FDR,geneLen,GC_content,median_IUPRED,%AA_A,%AA_C,%AA_D,%AA_E,%AA_F,%AA_G,%AA_H,%AA_I,%AA_K,%AA_L,%AA_M,%AA_N,%AA_P,%AA_Q,%AA_R,%AA_S,%AA_T,%AA_V,%AA_W,%AA_Y,%Helical,%Proteinturn,%Beta-sheet,Acidic AA%,Basic AA%,Polar AA%,Hydrophobic AA%,Charged AA%,number of physical interaction,number of positive genetic interaction,number of negative genetic interaction,"number of ppi, all","number of ppi, score >= 0.25","number of ppi, score > 0.5","number of ppi, score > 0.8","number of ppi, score >= 0.95",RNAseq Eupl,rna logFC,rna FC - other,Imputed log2(MS),Ribo_profilling_init_rate,Ribo_profilling_trans_rate,IDR ratio,Number of complexe,Intron status,aliphaticIndex,aromaticityScore,cai,codonBias,gravyScore,instabilityIndex,pI,5'-UTR_length,3'-UTR_length,protein half-life (hr),mRNA half-life (min),Ubiquitilation number,Phosphorylation number,is in complex,is essential,variants_impact_HIGH,variants_impact_LOW,variants_impact_MODERATE,variants_impact_MODIFIER,variants_effect_conservative_inframe_deletion,variants_effect_conservative_inframe_insertion,variants_effect_disruptive_inframe_deletion,variants_effect_disruptive_inframe_insertion,variants_effect_downstream_gene_variant,variants_effect_frameshift_variant,variants_effect_intron_variant,variants_effect_missense_variant,variants_effect_splice_region_variant,variants_effect_start_lost,variants_effect_stop_gained,variants_effect_stop_lost,variants_effect_stop_retained_variant,variants_effect_synonymous_variant,variants_effect_upstream_gene_variant,alpha IDRratio,A3D mean score,A3D ratio,A3D mean +score,has disordered region,has transmembrane domain,flDPnn_disorder,PSIPRED_helix,PSIPRED_strand,PSIPRED_coil,MMseq2_low_conservation,MMseq2_high_conservation,MMseq2_median,SignalP,DFLpred_linker,ASAquick_buried,DisoRDPbind_RNA,DisoRDPbind_DNA,DisoRDPbind_PRO,MoRFchibi_morf,DRNApred_RNA,DRNApred_DNA,SCRIBER_PRO,PTM_content,haploinsufficient,Label,Numeric Label,rank,mitotic_cell_cycle,cellular_morphology,regulation of mitotic cell cycle (GO:0007346),prion_inheritance,regulation of cell cycle process (GO:0010564),prions,Prion-like,Sphingolipid Metabolism_WP370,number of genetic interaction,IDR ratio mean,Phosphorylation number norm_geneLen,Ubiquitilation number norm_geneLen,variants_impact_MODERATE norm_geneLen,variants_effect_missense_variant norm_geneLen,variants_impact_LOW norm_geneLen,variants_effect_synonymous_variant norm_geneLen
HSP150,YJL159W,0.122382315711302,0.788937949514664,1242.0,48.7923,0.4652,0.1812,0.0097,0.0531,0.0097,0.0121,0.0845,0.0048,0.058,0.0435,0.0338,0.0048,0.0121,0.029,0.099,0.0072,0.0966,0.1691,0.0652,0.0048,0.0193,0.1932,0.2222,0.2295,0.0628,0.0554999999999999,0.4057999999999999,0.3792,0.1182999999999999,5.0,2.0,31.0,21.0,18.0,0.0,0.0,0.0,11.20183686569855,1.23012514064993,0.925017331092104,34.34435891399371,0.775,0.311,0.1690821256038647,0.0,0.0,72.74,0.04,0.62,0.76,-0.08,26.85,4.82,55,304.0,,38.0,,3.0,0.0,0.0,0.0,11.0,1.0,57.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,0.5786924939467313,-0.424531234866828,0.2445520581113801,0.1469481840193704,0.0,0.0,0.579,0.262,0.334,0.404,0.55,0.06,0.12,1.0,0.012,0.143,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.24,0,Neutral,0,0.0126001348022314,0,0,0,0,0,0,0,0,33.0,0.373887309775298,3.3535973084886126,,1.1178657694962042,1.1178657694962042,12.296523464458247,12.296523464458247
PIR5,YJL160C,1.31088723865991,0.0019093441889996,864.0,42.9398,0.35115,0.0729,0.0139,0.0382,0.0174,0.0243,0.0833,0.0208,0.0729,0.0625,0.0625,0.0069,0.0312,0.0556,0.0799,0.0139,0.1076,0.1042,0.0972,0.0069,0.0243,0.2882,0.2778,0.1597,0.0556,0.0972,0.3611,0.3679,0.1528,1.0,1.0,26.0,4.0,4.0,0.0,0.0,0.0,0.7182111829429905,1.67761191262171,1.5053027740560472,24.581284292725297,0.119,0.099,0.0173611111111111,0.0,0.0,88.52,0.06,0.14,0.09,-0.05,44.51,9.35,96,156.0,,,,,0.0,0.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.3763066202090592,-0.3340202090592334,0.2717770034843205,0.2811386759581881,0.0,0.0,0.153,0.136,0.397,0.467,0.3,0.07,2.09,1.0,0.056,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0,Neutral,0,3.564454171473997,0,0,0,0,0,0,0,0,27.0,0.19683386566008515,,,0.0,0.0,3.2138640873015873,3.2138640873015873
HAL5,YJL165C,1.66436743448752,8.43325309990159e-05,2568.0,39.7586,0.5254,0.0526,0.0175,0.0514,0.0689,0.0362,0.0643,0.0362,0.0502,0.0806,0.0759,0.0199,0.0806,0.0456,0.0444,0.0502,0.111,0.0374,0.0491,0.0047,0.0222,0.2383,0.3014,0.2173,0.1203,0.167,0.3131,0.3108,0.2873,31.0,4.0,74.0,23.0,18.0,0.0,0.0,0.0,5.31120419717108,0.984740703103182,0.9708481038561946,29.34880928766676,0.059,0.05,0.5315420560747663,0.0,0.0,65.92,0.06,0.13,0.02,-0.76,43.99,8.55,136,7.0,8.9,36.0,,141.0,0.0,0.0,0.0,11.0,3.0,40.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,0.504093567251462,-1.1384381286549707,0.1473684210526315,0.1117762573099414,1.0,0.0,0.303,0.38,0.084,0.536,0.15,0.06,2.2,0.0,0.026,0.31,0.0,0.005,0.142,0.0,0.0,0.0,0.001,0.088,0,Neutral,0,6.780641025872484,0,0,0,0,0,0,0,0,78.0,0.5178178116631142,76.23165470627504,,1.6219501001335113,1.6219501001335113,5.947150367156207,5.947150367156207
QCR8,YJL166W,0.677562305393164,0.003711701114449,285.0,38.5965,0.1048,0.0526,0.0,0.0,0.0526,0.0632,0.1158,0.0211,0.0421,0.0737,0.0526,0.0316,0.0632,0.0632,0.0421,0.0421,0.0632,0.0211,0.0526,0.0526,0.0842,0.3474,0.3053,0.1895,0.0526,0.1369,0.2738,0.4315,0.1895,2.0,63.0,210.0,59.0,51.0,38.0,27.0,22.0,5.90631194954419,0.508697182850146,0.6249310900465361,29.399438998759216,0.338,0.203,0.0,1.0,0.0,52.5,0.2,0.21,0.26,-0.53,39.01,10.08,95,170.0,4.2,83.0,,,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0106382978723404,0.0299648936170212,0.4468085106382978,0.7764553191489362,0.0,1.0,0.245,0.33,0.181,0.489,0.04,0.13,2.475,0.0,0.0,0.138,0.021,0.0,0.0,0.0,0.0,0.02,0.0,0.053,0,Neutral,0,1.6467657230420258,0,0,0,0,0,0,0,0,273.0,0.0053191489361702,,,0.0,0.0,0.0,0.0
ERG20,YJL167W,1.20232441408205,0.0006386917079576,1059.0,41.8319,0.1115,0.0793,0.017,0.068,0.0878,0.0453,0.0453,0.0142,0.0652,0.0992,0.1048,0.0198,0.0368,0.0255,0.0397,0.0312,0.051,0.0425,0.0567,0.0113,0.0567,0.3399,0.1586,0.2918,0.1558,0.1445999999999999,0.2437,0.4391,0.3004,5.0,1.0,16.0,28.0,11.0,1.0,1.0,0.0,8.761124039885855,0.907926048067459,1.0986574980720525,34.04528360871354,0.475,0.215,0.0,0.0,0.0,84.54,0.11,0.37,0.48,-0.32,36.58,5.11,57,95.0,10.8,39.0,5.0,10.0,0.0,1.0,0.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,-0.871855965909091,0.0994318181818181,0.068647159090909,0.0,0.0,0.011,0.651,0.071,0.278,0.03,0.12,2.59,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0,Neutral,0,3.841076292567604,0,0,0,0,0,0,0,0,17.0,0.0,13.110380412788345,6.5551902063941725,0.0,0.0,2.622076082557669,2.622076082557669
SET2,YJL168C,-1.02886002232725,0.0019873870542872,2202.0,37.9201,0.2592,0.0531,0.0232,0.0627,0.0886,0.0436,0.0381,0.0191,0.0681,0.124,0.0858,0.0163,0.0586,0.0395,0.0504,0.0436,0.0722,0.0395,0.0381,0.0068,0.0272,0.2698,0.2084,0.2439,0.1513,0.1867,0.2711,0.3389999999999999,0.3379999999999999,42.0,34.0,184.0,138.0,95.0,31.0,11.0,3.0,5.06326861942299,0.964691213941733,1.0537356186133868,29.518302044817265,0.028,0.026,0.2138964577656675,0.0,0.0,71.84,0.08,0.14,0.01,-0.76,54.47,8.67,40,176.0,5.4,22.0,,49.0,0.0,0.0,0.0,6.0,3.0,37.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.121418826739427,-1.420044611186903,0.0613915416098226,0.0332783083219645,1.0,0.0,0.141,0.494,0.079,0.427,0.18,0.08,2.26,0.0,0.001,0.293,0.0,0.016,0.023,0.0,0.0,0.0,0.0,0.074,0,Toxic,1,-2.779689172099882,0,0,0,0,0,0,0,0,218.0,0.16765764225254726,30.895129427792913,,1.8915385363954846,1.8915385363954846,3.7830770727909693,3.7830770727909693
ASG7,YJL170C,-0.915183298900933,4.97991062985667e-05,630.0,42.381,0.0843,0.0333,0.0286,0.0524,0.0905,0.0619,0.019,0.0286,0.0476,0.0762,0.119,0.0238,0.0429,0.0476,0.0381,0.0381,0.0667,0.0381,0.0667,0.0333,0.0429,0.3714,0.1762,0.2667,0.1429,0.1429,0.2573,0.4285,0.2858,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.192732731094785,-1.86239537772953,-1.6545298412229743,25.3164941582186,,,0.0,0.0,0.0,80.07,0.14,0.12,0.03,-0.3,55.53,5.64,29,0.0,,66.0,4.0,13.0,0.0,0.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.1866028708133971,-0.2700033492822966,0.354066985645933,0.7042354066985645,0.0,1.0,0.139,0.569,0.062,0.369,0.12,0.1,2.29,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.072,0,Toxic,1,-3.937830977296773,0,0,0,0,0,0,0,0,0.0,0.09330143540669855,28.649302721088436,8.81517006802721,2.2037925170068027,2.2037925170068027,4.407585034013605,4.407585034013605
YJL171C,YJL171C,0.0157205328459123,0.981780276062384,1191.0,41.2259,0.1759,0.0705,0.0227,0.0453,0.0403,0.0529,0.0882,0.0151,0.0479,0.0378,0.0655,0.0227,0.0655,0.0327,0.0277,0.0176,0.1209,0.0907,0.0605,0.0126,0.0605,0.2997,0.3073,0.199,0.0856,0.0705,0.388,0.3931,0.1561,2.0,5.0,13.0,9.0,5.0,0.0,0.0,0.0,6.7903679042146,0.882943392949465,0.6642308875612802,30.183721479265227,0.625,0.18,0.0,0.0,0.0,66.94,0.13,0.22,0.27,-0.15,37.32,4.67,39,178.0,29.9,55.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,35.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0833333333333333,-0.3324444444444444,0.154040404040404,0.2584962121212121,0.0,0.0,0.003,0.187,0.28,0.533,0.16,0.09,2.21,1.0,0.068,0.348,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.051,0,Neutral,0,0.0001255394137499,0,0,0,0,0,0,0,0,18.0,0.04166666666666665,1.1657340770061173,1.1657340770061173,0.0,0.0,3.4972022310183517,3.4972022310183517
RFA3,YJL173C,-1.69264312297461,0.0348217362363482,369.0,39.8374,0.1702,0.0407,0.0244,0.0488,0.0894,0.0407,0.0325,0.0,0.0894,0.0569,0.0894,0.0244,0.0813,0.0488,0.0407,0.0407,0.0894,0.0488,0.0732,0.0081,0.0244,0.3252,0.252,0.2439,0.1382,0.0975999999999999,0.309,0.3903,0.2358,16.0,13.0,108.0,49.0,47.0,22.0,13.0,2.0,4.237811010281205,1.18234578993175,1.1310178067211514,26.39105485085957,0.788,0.22,0.048780487804878,1.0,0.0,91.61,0.07,0.14,0.06,-0.21,54.09,4.43,,59.0,8.1,45.0,,4.0,1.0,1.0,0.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0081967213114754,-1.0969868852459017,0.0655737704918032,0.0336090163934426,0.0,0.0,0.115,0.23,0.311,0.459,0.02,0.07,2.48,0.0,0.049,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.082,0,Toxic,1,-2.4681268562307053,0,0,0,0,0,0,0,0,121.0,0.0284886045581767,15.050290360046457,,3.7625725900116143,3.7625725900116143,7.5251451800232285,7.5251451800232285
KRE9,YJL174W,-0.323581184481694,0.438056349492572,831.0,43.201,0.3087,0.0722,0.0108,0.0289,0.0181,0.0433,0.0614,0.0036,0.0469,0.0397,0.0469,0.0253,0.0469,0.0614,0.0505,0.0325,0.1191,0.1516,0.0686,0.0144,0.0542,0.2744,0.2888,0.1625,0.047,0.0758,0.4331,0.3717999999999999,0.1228,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,7.514221551742715,0.896378460291669,0.7913946946004752,26.860333676397,1.2,0.213,0.0866425992779783,0.0,0.0,61.2,0.11,0.16,0.19,-0.22,34.74,9.48,116,171.0,4.3,53.0,,,0.0,1.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0797101449275362,-0.2363923913043478,0.3152173913043478,0.345231884057971,0.0,0.0,0.25,0.116,0.402,0.482,0.19,0.08,2.16,1.0,0.047,0.167,0.0,0.004,0.007,0.0,0.0,0.0,0.025,0.101,0,Neutral,0,-0.1159941537759002,0,0,0,0,0,0,0,0,0.0,0.08317637210275725,,,0.0,0.0,3.3414904589994845,3.3414904589994845
SWI3,YJL176C,0.243021384127471,0.434728738122696,2478.0,39.548,0.5139,0.0472,0.0024,0.0654,0.1102,0.0303,0.0424,0.0169,0.0581,0.0823,0.0666,0.0218,0.0908,0.0533,0.0496,0.0315,0.0969,0.0593,0.0472,0.0061,0.0206,0.2288,0.2833,0.2458,0.1756,0.1306999999999999,0.3196,0.2979,0.3063,12.0,69.0,225.0,118.0,98.0,28.0,16.0,11.0,4.8689922985372895,0.966235553587335,1.0492155206527058,30.440749750783745,0.028,0.026,0.5,1.0,0.0,64.0,0.06,0.15,0.05,-0.95,46.77,4.5,64,59.0,7.9,39.0,1.0,53.0,1.0,0.0,0.0,2.0,1.0,37.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.4654545454545454,-1.1934850909090908,0.2048484848484848,0.1777427878787879,1.0,0.0,0.339,0.368,0.075,0.557,0.14,0.07,2.53,0.0,0.017,0.265,,,,0.007,0.0,0.0,,0.097,0,Neutral,0,0.087920677199893,0,0,0,0,0,0,0,0,294.0,0.48272727272727267,29.695170356278105,0.5602862331373227,0.5602862331373227,0.5602862331373227,1.1205724662746455,1.1205724662746455
RPL17B,YJL177W,0.102297895333313,0.857713185382895,555.0,43.7838,0.4186,0.1459,0.0,0.0162,0.0541,0.027,0.0541,0.0216,0.0432,0.0919,0.0541,0.0054,0.0432,0.027,0.0649,0.1027,0.0757,0.0595,0.0649,0.0108,0.0324,0.2324,0.2,0.2595,0.0703,0.2162,0.2757,0.3837,0.2865,0.0,0.0,0.0,410.0,284.0,192.0,148.0,6.0,9.812342787424486,0.704260374750866,1.0025553241169065,31.388008551509195,0.575,0.234,0.1567567567567567,1.0,1.0,64.7,0.07,0.68,0.83,-0.72,41.59,11.54,39,96.0,10.1,13.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,-1.3757771739130435,0.0326086956521739,0.0172777173913043,0.0,0.0,0.255,0.467,0.12,0.413,0.03,0.11,2.595,0.0,0.0,0.12,0.054,0.0,0.0,0.0,0.005,0.0,0.0,0.125,0,Neutral,0,0.0068189642669988,0,0,0,0,0,0,0,0,0.0,0.07837837837837835,27.51762548262548,27.51762548262548,0.0,0.0,0.0,0.0
ATG27,YJL178C,0.677872086291201,0.0008269528571069,816.0,42.5245,0.2609,0.0478,0.0294,0.0699,0.0625,0.0551,0.0772,0.011,0.0551,0.0919,0.0882,0.0147,0.0404,0.0294,0.0368,0.0257,0.0809,0.0882,0.0515,0.0257,0.0147,0.2904,0.2279,0.2132,0.1324,0.1286,0.2904,0.3528,0.261,68.0,5.0,38.0,84.0,27.0,3.0,2.0,1.0,6.491442834522455,0.855301093329585,0.9114626909618482,29.299696667003573,0.269,0.164,0.0808823529411764,0.0,0.0,73.38,0.1,0.15,0.09,-0.35,28.52,5.45,23,98.0,8.4,25.0,,,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.1918819188191882,-0.6634339483394834,0.2472324723247232,0.477719557195572,1.0,1.0,0.173,0.358,0.148,0.494,0.15,0.07,2.13,1.0,0.07,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,Neutral,0,2.089553753663031,0,0,0,0,0,0,0,0,43.0,0.1363821358801823,,,3.4029149159663867,3.4029149159663867,0.0,0.0
PFD1,YJL179W,0.677688918232311,0.0095033068190185,330.0,34.2424,0.3392,0.0455,0.0091,0.0727,0.0727,0.0091,0.0091,0.0091,0.0364,0.1273,0.1364,0.0364,0.0545,0.0091,0.0727,0.0455,0.0636,0.0818,0.0545,0.0091,0.0364,0.2818,0.1364,0.2909,0.1454,0.1819,0.3181,0.3638,0.3273,9.0,61.0,92.0,22.0,13.0,7.0,5.0,5.0,3.670356133203995,0.935201208225869,1.12883692642194,26.242320709351034,0.825,0.214,0.0,1.0,0.0,81.86,0.06,0.16,0.05,-0.76,32.68,9.42,43,135.0,9.0,26.0,,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-1.388073394495413,0.1192660550458715,0.1107715596330275,0.0,0.0,0.349,0.771,0.018,0.211,0.12,0.12,2.35,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0,Neutral,0,1.370371872588874,0,0,0,0,0,0,0,0,153.0,0.0,4.20724025974026,,0.0,0.0,0.0,0.0
ATP12,YJL180C,0.701385678787288,0.01045415894281,978.0,38.0368,0.18375,0.0583,0.0123,0.0613,0.0552,0.0307,0.046,0.0123,0.0798,0.0798,0.135,0.0184,0.0675,0.0368,0.0368,0.0521,0.0736,0.0675,0.046,0.0123,0.0153,0.319,0.2239,0.2669,0.1164999999999999,0.1442,0.273,0.3958,0.2607,3.0,13.0,89.0,7.0,7.0,3.0,0.0,0.0,4.928221425866715,0.32795620195633,0.5889315312682359,28.72745670940223,0.097,0.071,0.0460122699386503,0.0,0.0,99.99,0.06,0.12,-0.04,-0.25,30.56,9.12,15,83.0,6.4,40.0,,2.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0646153846153846,-0.8551292307692306,0.1015384615384615,0.1056646153846154,0.0,0.0,0.065,0.455,0.126,0.419,0.17,0.06,2.15,0.0,0.077,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0,Neutral,0,1.389242259966607,0,0,0,0,0,0,0,0,102.0,0.05531382727701745,2.8392418930762493,,1.4196209465381247,1.4196209465381247,0.0,0.0
YJL181W,YJL181W,-0.730582108157522,0.0053262715189212,1836.0,37.4183,0.1373,0.049,0.018,0.067,0.0605,0.049,0.0359,0.031,0.098,0.049,0.0915,0.0147,0.0605,0.031,0.0376,0.0458,0.116,0.0539,0.0441,0.0082,0.0376,0.3284,0.2435,0.2157,0.1275,0.1258,0.3236,0.3921,0.2532999999999999,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,3.178626894819825,1.13939607864663,1.1262186411306747,25.115261635432507,0.009,0.009,0.0261437908496732,0.0,0.0,87.95,0.09,0.11,-0.04,-0.26,49.48,5.47,,85.0,,29.0,,1.0,0.0,0.0,0.0,2.0,5.0,38.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.3175122749590834,-0.7513374795417349,0.1734860883797054,0.1342934533551554,0.0,0.0,0.07,0.439,0.164,0.397,0.13,0.05,2.15,0.0,0.059,0.391,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.033,0,Toxic,1,-1.661034457209992,0,0,0,0,0,0,0,0,0.0,0.17182803290437831,0.7562033146591971,,3.7810165732959855,3.7810165732959855,1.5124066293183942,1.5124066293183942
MNN11,YJL183W,-0.175118350719636,0.702553180373773,1269.0,39.4799,0.0967,0.0709,0.0071,0.0567,0.0473,0.0449,0.0544,0.0331,0.0804,0.0733,0.0993,0.0142,0.0544,0.0426,0.0378,0.0378,0.0757,0.0402,0.0615,0.0095,0.0567,0.3522,0.227,0.2317,0.104,0.1442,0.2719,0.4374,0.2482,22.0,54.0,315.0,38.0,34.0,17.0,4.0,4.0,7.43065195359641,0.997075958891778,1.1516375325317758,30.226380747088434,0.225,0.143,0.0,1.0,0.0,90.15,0.11,0.18,0.14,-0.21,33.0,8.6,76,65.0,8.8,17.0,,,1.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0924170616113744,-0.589801421800948,0.1398104265402843,0.213309952606635,0.0,1.0,0.095,0.415,0.171,0.414,0.18,0.09,2.28,0.0,0.038,0.438,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.04,0,Neutral,0,-0.0268492849055663,0,0,0,0,0,0,0,0,369.0,0.0462085308056872,,,0.0,0.0,1.094081391421817,1.094081391421817
GON7,YJL184W,0.590144962858403,0.0046763078694593,372.0,49.1935,0.68785,0.0645,0.0,0.1129,0.0806,0.0161,0.0968,0.0081,0.0403,0.0726,0.0887,0.0242,0.0323,0.0565,0.0645,0.0645,0.0403,0.0726,0.0323,0.0,0.0242,0.2016,0.2258,0.2581,0.1935,0.1452,0.2339,0.2903,0.3387,6.0,1.0,3.0,18.0,14.0,5.0,4.0,4.0,3.893338485534575,0.982408954408001,1.026633737343336,24.66956177174683,0.238,0.121,1.0,1.0,0.0,64.56,0.04,0.08,-0.09,-1.01,39.14,4.48,29,75.0,7.8,36.0,,1.0,1.0,1.0,0.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.040650406504065,-1.5486065040650407,0.1138211382113821,0.084270731707317,1.0,0.0,1.0,0.39,0.016,0.594,0.11,0.04,2.47,0.0,0.0,0.106,0.0,0.0,0.268,0.081,0.13,0.0,0.967,0.057,0,Neutral,0,1.3750949510755237,0,0,0,0,0,0,0,0,4.0,0.5203252032520325,3.7322292626728113,,0.0,0.0,14.928917050691245,14.928917050691245
ATG36,YJL185C,-0.449526463825479,0.142040054890909,882.0,42.2902,0.3249,0.0442,0.0136,0.0714,0.085,0.0578,0.0238,0.0238,0.0544,0.0272,0.0918,0.0068,0.0646,0.051,0.0306,0.0816,0.1463,0.0442,0.0374,0.0136,0.0272,0.2823,0.2857,0.2279,0.1564,0.1326,0.3265,0.3332,0.289,6.0,1.0,2.0,11.0,8.0,5.0,1.0,0.0,3.08209837736716,1.51724638634201,1.2985920841370635,23.62313651432871,0.059,0.051,0.1258503401360544,0.0,0.0,68.38,0.1,0.11,0.03,-0.68,57.43,4.76,129,143.0,,54.0,,8.0,0.0,0.0,0.0,3.0,1.0,44.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.7747440273037542,-0.552062457337884,0.3481228668941979,0.3886846416382252,1.0,0.0,0.174,0.392,0.089,0.519,0.04,0.07,2.47,0.0,0.188,0.239,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.078,0,Neutral,0,-0.3810137617099909,0,0,0,0,0,0,0,0,3.0,0.45029718371990435,12.59310009718173,,1.5741375121477164,1.5741375121477164,4.722412536443149,4.722412536443149
MNN5,YJL186W,-1.73165572486958,4.23634383219197e-06,1761.0,41.2266,0.1424,0.0443,0.0119,0.0767,0.0443,0.0681,0.0562,0.029,0.0545,0.0767,0.0954,0.0204,0.0579,0.0443,0.0324,0.0358,0.0767,0.0545,0.0579,0.0119,0.0494,0.3373,0.2351,0.2044,0.121,0.1415,0.2828,0.4019,0.2625,0.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,7.650461576836565,1.00512704723426,1.1620177508423224,30.571723109192376,0.134,0.103,0.0017035775127768,0.0,0.0,75.09,0.13,0.16,0.09,-0.37,29.5,6.87,19,95.0,4.9,21.0,,,0.0,0.0,0.0,8.0,3.0,51.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0358361774744027,-0.7131488054607508,0.0853242320819112,0.1487704778156995,0.0,0.0,0.029,0.384,0.174,0.442,0.23,0.07,2.04,0.0,0.014,0.433,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.041,0,Toxic,1,-9.304201446069031,0,0,0,0,0,0,0,0,0.0,0.01876987749358975,,,2.3652287661231446,2.3652287661231446,6.307276709661719,6.307276709661719
SWE1,YJL187C,1.22446044371805,0.059786778742378,2460.0,38.9024,0.4801,0.0463,0.0049,0.061,0.0744,0.0402,0.039,0.028,0.0695,0.0732,0.0817,0.0171,0.0854,0.0476,0.0293,0.0427,0.1207,0.0659,0.0366,0.011,0.0244,0.2634,0.2927,0.2195,0.1354,0.1439,0.3306,0.3268,0.2793,145.0,5.0,43.0,61.0,37.0,10.0,0.0,0.0,5.177801544282975,1.34670290707839,1.2250712089218778,24.56843988463894,0.022,0.021,0.5170731707317073,0.0,0.0,71.44,0.08,0.13,0.0,-0.7,53.91,6.2,,,,40.0,1.0,77.0,0.0,0.0,0.0,2.0,2.0,64.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.6153846153846154,-0.8030583638583638,0.2222222222222222,0.2202898656898657,1.0,0.0,0.209,0.249,0.132,0.619,0.22,0.04,2.11,0.0,0.001,0.289,0.0,0.001,0.084,0.0,0.0,0.0,0.0,0.106,0,Neutral,0,1.497998595172055,1,0,0,0,1,0,0,0,48.0,0.5662288930581614,43.45771341463415,0.5643858885017422,1.1287717770034844,1.1287717770034844,1.1287717770034844,1.1287717770034844
